Area;MTU;Hydro - Actual Aggregated [MW];Nuclear  - Actual Aggregated [MW];Other renewable  - Actual Aggregated [MW];Solar  - Actual Aggregated [MW];Wind - Actual Aggregated [MW]
BZN|ES;29.07.2021 23:00 - 30.07.2021 00:00 (CET);4886;6953;117;717;5379
BZN|ES;30.07.2021 00:00 - 30.07.2021 01:00 (CET);5009;6953;105;714;5597
BZN|ES;30.07.2021 01:00 - 30.07.2021 02:00 (CET);4187;6955;105;711;5286
BZN|ES;30.07.2021 02:00 - 30.07.2021 03:00 (CET);4137;6957;105;684;5071
BZN|ES;30.07.2021 03:00 - 30.07.2021 04:00 (CET);3816;6959;104;611;4718
BZN|ES;30.07.2021 04:00 - 30.07.2021 05:00 (CET);4073;6959;104;552;4551
BZN|ES;30.07.2021 05:00 - 30.07.2021 06:00 (CET);4559;6962;103;505;4687
BZN|ES;30.07.2021 06:00 - 30.07.2021 07:00 (CET);4856;6962;102;329;4659
BZN|ES;30.07.2021 07:00 - 30.07.2021 08:00 (CET);5804;6964;105;361;4379
BZN|ES;30.07.2021 08:00 - 30.07.2021 09:00 (CET);6129;6964;110;2309;3549
BZN|ES;30.07.2021 09:00 - 30.07.2021 10:00 (CET);5969;6958;112;5732;2678
BZN|ES;30.07.2021 10:00 - 30.07.2021 11:00 (CET);5575;6953;116;8569;2283
BZN|ES;30.07.2021 11:00 - 30.07.2021 12:00 (CET);5249;6953;113;10012;2417
BZN|ES;30.07.2021 12:00 - 30.07.2021 13:00 (CET);4723;6953;111;10750;2667
BZN|ES;30.07.2021 13:00 - 30.07.2021 14:00 (CET);4377;6955;115;11209;3076
BZN|ES;30.07.2021 14:00 - 30.07.2021 15:00 (CET);3778;6954;117;11217;4109
BZN|ES;30.07.2021 15:00 - 30.07.2021 16:00 (CET);3277;6944;113;11072;5292
BZN|ES;30.07.2021 16:00 - 30.07.2021 17:00 (CET);3220;6936;113;10769;6611
BZN|ES;30.07.2021 17:00 - 30.07.2021 18:00 (CET);3708;6935;116;10080;7826
BZN|ES;30.07.2021 18:00 - 30.07.2021 19:00 (CET);3682;6938;115;8808;9176
BZN|ES;30.07.2021 19:00 - 30.07.2021 20:00 (CET);3196;6948;116;6578;10282
BZN|ES;30.07.2021 20:00 - 30.07.2021 21:00 (CET);3490;6947;118;3081;10461
BZN|ES;30.07.2021 21:00 - 30.07.2021 22:00 (CET);3871;6951;115;1002;9862
BZN|ES;30.07.2021 22:00 - 30.07.2021 23:00 (CET);3899;6955;112;675;9642
BZN|ES;30.07.2021 23:00 - 31.07.2021 00:00 (CET);3156;6959;115;634;9461
BZN|ES;31.07.2021 00:00 - 31.07.2021 01:00 (CET);3387;6960;106;608;9811
BZN|ES;31.07.2021 01:00 - 31.07.2021 02:00 (CET);3737;6888;106;609;9034
BZN|ES;31.07.2021 02:00 - 31.07.2021 03:00 (CET);3875;6678;105;589;8395
BZN|ES;31.07.2021 03:00 - 31.07.2021 04:00 (CET);3357;6652;105;552;8011
BZN|ES;31.07.2021 04:00 - 31.07.2021 05:00 (CET);2601;6676;104;499;7983
BZN|ES;31.07.2021 05:00 - 31.07.2021 06:00 (CET);2567;6706;102;480;7769
BZN|ES;31.07.2021 06:00 - 31.07.2021 07:00 (CET);2497;6734;103;397;8132
BZN|ES;31.07.2021 07:00 - 31.07.2021 08:00 (CET);3028;6765;103;390;8245
BZN|ES;31.07.2021 08:00 - 31.07.2021 09:00 (CET);3517;6784;104;2097;7629
BZN|ES;31.07.2021 09:00 - 31.07.2021 10:00 (CET);3803;6805;103;5281;7304
BZN|ES;31.07.2021 10:00 - 31.07.2021 11:00 (CET);3764;6822;102;7605;7692
BZN|ES;31.07.2021 11:00 - 31.07.2021 12:00 (CET);3763;6838;102;9161;8356
BZN|ES;31.07.2021 12:00 - 31.07.2021 13:00 (CET);4521;6861;101;10051;8379
BZN|ES;31.07.2021 13:00 - 31.07.2021 14:00 (CET);4640;6880;102;10145;9017
BZN|ES;31.07.2021 14:00 - 31.07.2021 15:00 (CET);4568;6900;103;9820;9402
BZN|ES;31.07.2021 15:00 - 31.07.2021 16:00 (CET);4573;6924;101;9772;10120
BZN|ES;31.07.2021 16:00 - 31.07.2021 17:00 (CET);4569;6939;98;9315;11034
BZN|ES;31.07.2021 17:00 - 31.07.2021 18:00 (CET);4555;6960;99;8526;10879
BZN|ES;31.07.2021 18:00 - 31.07.2021 19:00 (CET);4494;6978;102;6892;11782
BZN|ES;31.07.2021 19:00 - 31.07.2021 20:00 (CET);3655;6981;100;4804;11871
BZN|ES;31.07.2021 20:00 - 31.07.2021 21:00 (CET);3705;6988;99;2270;11423
BZN|ES;31.07.2021 21:00 - 31.07.2021 22:00 (CET);3449;6991;98;865;10171
BZN|ES;31.07.2021 22:00 - 31.07.2021 23:00 (CET);4133;6995;95;673;9575
BZN|ES;31.07.2021 23:00 - 01.08.2021 00:00 (CET);3390;6998;96;619;9287
BZN|ES;01.08.2021 00:00 - 01.08.2021 01:00 (CET);4009;7001;96;613;8142
BZN|ES;01.08.2021 01:00 - 01.08.2021 02:00 (CET);4193;7007;94;610;7283
BZN|ES;01.08.2021 02:00 - 01.08.2021 03:00 (CET);3172;7007;94;588;6610
BZN|ES;01.08.2021 03:00 - 01.08.2021 04:00 (CET);2609;7008;95;541;6121
BZN|ES;01.08.2021 04:00 - 01.08.2021 05:00 (CET);2675;7008;96;394;5710
BZN|ES;01.08.2021 05:00 - 01.08.2021 06:00 (CET);3093;7008;95;274;5220
BZN|ES;01.08.2021 06:00 - 01.08.2021 07:00 (CET);3181;7010;93;128;4760
BZN|ES;01.08.2021 07:00 - 01.08.2021 08:00 (CET);3193;7008;93;373;4352
BZN|ES;01.08.2021 08:00 - 01.08.2021 09:00 (CET);2887;7004;94;2287;3802
BZN|ES;01.08.2021 09:00 - 01.08.2021 10:00 (CET);2180;7003;96;5599;3668
BZN|ES;01.08.2021 10:00 - 01.08.2021 11:00 (CET);2639;7002;94;8516;3279
BZN|ES;01.08.2021 11:00 - 01.08.2021 12:00 (CET);2657;6999;96;9929;2989
BZN|ES;01.08.2021 12:00 - 01.08.2021 13:00 (CET);2380;6997;95;10606;2725
BZN|ES;01.08.2021 13:00 - 01.08.2021 14:00 (CET);2561;6995;94;10689;2616
BZN|ES;01.08.2021 14:00 - 01.08.2021 15:00 (CET);2924;6994;95;10293;2777
BZN|ES;01.08.2021 15:00 - 01.08.2021 16:00 (CET);2702;6993;93;9922;2942
BZN|ES;01.08.2021 16:00 - 01.08.2021 17:00 (CET);2943;6991;93;9288;3165
BZN|ES;01.08.2021 17:00 - 01.08.2021 18:00 (CET);3043;6989;93;7892;3275
BZN|ES;01.08.2021 18:00 - 01.08.2021 19:00 (CET);2711;6991;94;6657;3401
BZN|ES;01.08.2021 19:00 - 01.08.2021 20:00 (CET);2826;6989;96;5075;3630
BZN|ES;01.08.2021 20:00 - 01.08.2021 21:00 (CET);4670;6990;95;2305;3581
BZN|ES;01.08.2021 21:00 - 01.08.2021 22:00 (CET);6048;6992;92;846;3194
BZN|ES;01.08.2021 22:00 - 01.08.2021 23:00 (CET);5979;6994;89;681;3022
BZN|ES;01.08.2021 23:00 - 02.08.2021 00:00 (CET);5014;6996;87;647;3205
BZN|ES;02.08.2021 00:00 - 02.08.2021 01:00 (CET);3942;6999;85;581;3059
BZN|ES;02.08.2021 01:00 - 02.08.2021 02:00 (CET);3431;7001;84;523;2917
BZN|ES;02.08.2021 02:00 - 02.08.2021 03:00 (CET);2899;7005;86;423;2778
BZN|ES;02.08.2021 03:00 - 02.08.2021 04:00 (CET);2966;7004;88;276;2665
BZN|ES;02.08.2021 04:00 - 02.08.2021 05:00 (CET);2975;7001;89;183;2466
BZN|ES;02.08.2021 05:00 - 02.08.2021 06:00 (CET);3095;7004;91;148;2329
BZN|ES;02.08.2021 06:00 - 02.08.2021 07:00 (CET);4436;7005;89;128;2167
BZN|ES;02.08.2021 07:00 - 02.08.2021 08:00 (CET);4708;7000;88;314;2107
BZN|ES;02.08.2021 08:00 - 02.08.2021 09:00 (CET);4663;6980;92;2021;1822
BZN|ES;02.08.2021 09:00 - 02.08.2021 10:00 (CET);4220;6975;97;4818;1404
BZN|ES;02.08.2021 10:00 - 02.08.2021 11:00 (CET);4007;6971;100;7076;1264
BZN|ES;02.08.2021 11:00 - 02.08.2021 12:00 (CET);3773;6969;101;8368;1201
BZN|ES;02.08.2021 12:00 - 02.08.2021 13:00 (CET);3239;6963;101;9675;1327
BZN|ES;02.08.2021 13:00 - 02.08.2021 14:00 (CET);3370;6959;103;10158;1487
BZN|ES;02.08.2021 14:00 - 02.08.2021 15:00 (CET);3167;6957;105;10226;1729
BZN|ES;02.08.2021 15:00 - 02.08.2021 16:00 (CET);2800;6956;107;9886;1976
BZN|ES;02.08.2021 16:00 - 02.08.2021 17:00 (CET);2596;6954;106;9369;2428
BZN|ES;02.08.2021 17:00 - 02.08.2021 18:00 (CET);2547;6958;109;8448;2863
BZN|ES;02.08.2021 18:00 - 02.08.2021 19:00 (CET);2427;6958;110;7324;3393
BZN|ES;02.08.2021 19:00 - 02.08.2021 20:00 (CET);3219;6962;109;5670;4006
BZN|ES;02.08.2021 20:00 - 02.08.2021 21:00 (CET);4171;6970;111;2689;4758
BZN|ES;02.08.2021 21:00 - 02.08.2021 22:00 (CET);5147;6977;111;888;5059
BZN|ES;02.08.2021 22:00 - 02.08.2021 23:00 (CET);4973;6978;114;589;5176
BZN|ES;02.08.2021 23:00 - 03.08.2021 00:00 (CET);4121;6981;111;574;5054
BZN|ES;03.08.2021 00:00 - 03.08.2021 01:00 (CET);3285;6981;101;575;4570
BZN|ES;03.08.2021 01:00 - 03.08.2021 02:00 (CET);2981;6982;102;528;4150
BZN|ES;03.08.2021 02:00 - 03.08.2021 03:00 (CET);2734;6981;101;411;3593
BZN|ES;03.08.2021 03:00 - 03.08.2021 04:00 (CET);2885;6982;100;324;2996
BZN|ES;03.08.2021 04:00 - 03.08.2021 05:00 (CET);2939;6982;101;317;2701
BZN|ES;03.08.2021 05:00 - 03.08.2021 06:00 (CET);2938;6983;101;315;2312
BZN|ES;03.08.2021 06:00 - 03.08.2021 07:00 (CET);4638;6983;97;232;2002
BZN|ES;03.08.2021 07:00 - 03.08.2021 08:00 (CET);6250;6985;96;362;1662
BZN|ES;03.08.2021 08:00 - 03.08.2021 09:00 (CET);6036;6984;101;2203;1298
BZN|ES;03.08.2021 09:00 - 03.08.2021 10:00 (CET);5540;6982;105;5446;1005
BZN|ES;03.08.2021 10:00 - 03.08.2021 11:00 (CET);4137;6977;106;8408;1015
BZN|ES;03.08.2021 11:00 - 03.08.2021 12:00 (CET);3808;6976;106;9760;1225
BZN|ES;03.08.2021 12:00 - 03.08.2021 13:00 (CET);3477;6970;106;10480;1822
BZN|ES;03.08.2021 13:00 - 03.08.2021 14:00 (CET);3246;6966;107;10599;2536
BZN|ES;03.08.2021 14:00 - 03.08.2021 15:00 (CET);2897;6961;104;10695;3323
BZN|ES;03.08.2021 15:00 - 03.08.2021 16:00 (CET);2780;6959;105;10715;3904
BZN|ES;03.08.2021 16:00 - 03.08.2021 17:00 (CET);2757;6957;106;10218;4146
BZN|ES;03.08.2021 17:00 - 03.08.2021 18:00 (CET);2352;6955;107;9159;4523
BZN|ES;03.08.2021 18:00 - 03.08.2021 19:00 (CET);2560;6955;109;7512;5086
BZN|ES;03.08.2021 19:00 - 03.08.2021 20:00 (CET);3527;6955;110;4843;5302
BZN|ES;03.08.2021 20:00 - 03.08.2021 21:00 (CET);4440;6956;110;1967;5105
BZN|ES;03.08.2021 21:00 - 03.08.2021 22:00 (CET);5362;6962;108;778;5017
BZN|ES;03.08.2021 22:00 - 03.08.2021 23:00 (CET);4607;6964;107;685;5366
BZN|ES;03.08.2021 23:00 - 04.08.2021 00:00 (CET);3540;6969;107;662;5442
BZN|ES;04.08.2021 00:00 - 04.08.2021 01:00 (CET);3305;6969;95;661;5368
BZN|ES;04.08.2021 01:00 - 04.08.2021 02:00 (CET);2479;6971;96;647;5236
BZN|ES;04.08.2021 02:00 - 04.08.2021 03:00 (CET);2116;6972;97;500;5235
BZN|ES;04.08.2021 03:00 - 04.08.2021 04:00 (CET);2394;6974;97;363;5261
BZN|ES;04.08.2021 04:00 - 04.08.2021 05:00 (CET);2738;6975;96;252;4950
BZN|ES;04.08.2021 05:00 - 04.08.2021 06:00 (CET);2756;6976;95;166;4666
BZN|ES;04.08.2021 06:00 - 04.08.2021 07:00 (CET);3435;6978;96;147;4699
BZN|ES;04.08.2021 07:00 - 04.08.2021 08:00 (CET);3930;6978;95;227;5027
BZN|ES;04.08.2021 08:00 - 04.08.2021 09:00 (CET);4666;6977;99;1576;4614
BZN|ES;04.08.2021 09:00 - 04.08.2021 10:00 (CET);4650;6975;101;4671;4072
BZN|ES;04.08.2021 10:00 - 04.08.2021 11:00 (CET);4550;6974;103;7787;3390
BZN|ES;04.08.2021 11:00 - 04.08.2021 12:00 (CET);4047;6977;106;9785;3441
BZN|ES;04.08.2021 12:00 - 04.08.2021 13:00 (CET);4048;6977;106;10797;4074
BZN|ES;04.08.2021 13:00 - 04.08.2021 14:00 (CET);3882;6975;105;11127;4656
BZN|ES;04.08.2021 14:00 - 04.08.2021 15:00 (CET);3411;6968;106;11143;4814
BZN|ES;04.08.2021 15:00 - 04.08.2021 16:00 (CET);3138;6960;107;11035;5040
BZN|ES;04.08.2021 16:00 - 04.08.2021 17:00 (CET);3465;6955;106;10717;5405
BZN|ES;04.08.2021 17:00 - 04.08.2021 18:00 (CET);3090;6953;105;10034;5677
BZN|ES;04.08.2021 18:00 - 04.08.2021 19:00 (CET);3501;6954;109;8832;5663
BZN|ES;04.08.2021 19:00 - 04.08.2021 20:00 (CET);3979;6956;111;6544;5554
BZN|ES;04.08.2021 20:00 - 04.08.2021 21:00 (CET);5293;6957;113;3014;5333
BZN|ES;04.08.2021 21:00 - 04.08.2021 22:00 (CET);6082;6962;115;1135;4799
BZN|ES;04.08.2021 22:00 - 04.08.2021 23:00 (CET);6085;6963;112;863;4613
BZN|ES;04.08.2021 23:00 - 05.08.2021 00:00 (CET);4952;6962;109;820;4171
BZN|ES;05.08.2021 00:00 - 05.08.2021 01:00 (CET);4435;6966;101;817;3855
BZN|ES;05.08.2021 01:00 - 05.08.2021 02:00 (CET);3475;6967;103;802;3733
BZN|ES;05.08.2021 02:00 - 05.08.2021 03:00 (CET);2568;6968;102;741;3686
BZN|ES;05.08.2021 03:00 - 05.08.2021 04:00 (CET);2467;6969;99;740;3636
BZN|ES;05.08.2021 04:00 - 05.08.2021 05:00 (CET);2308;6970;98;724;3534
BZN|ES;05.08.2021 05:00 - 05.08.2021 06:00 (CET);2348;6972;98;661;3761
BZN|ES;05.08.2021 06:00 - 05.08.2021 07:00 (CET);3337;6974;98;462;4015
BZN|ES;05.08.2021 07:00 - 05.08.2021 08:00 (CET);4063;6985;101;544;4116
BZN|ES;05.08.2021 08:00 - 05.08.2021 09:00 (CET);4562;6995;106;2499;3875
BZN|ES;05.08.2021 09:00 - 05.08.2021 10:00 (CET);4466;6979;109;6223;3605
BZN|ES;05.08.2021 10:00 - 05.08.2021 11:00 (CET);4352;6943;113;9248;3685
BZN|ES;05.08.2021 11:00 - 05.08.2021 12:00 (CET);3996;6926;111;10446;4198
BZN|ES;05.08.2021 12:00 - 05.08.2021 13:00 (CET);3894;6922;107;11009;4811
BZN|ES;05.08.2021 13:00 - 05.08.2021 14:00 (CET);4323;6933;107;11309;5392
BZN|ES;05.08.2021 14:00 - 05.08.2021 15:00 (CET);4245;6945;110;11327;6116
BZN|ES;05.08.2021 15:00 - 05.08.2021 16:00 (CET);3600;6941;108;11198;6866
BZN|ES;05.08.2021 16:00 - 05.08.2021 17:00 (CET);4031;6947;105;10805;7251
BZN|ES;05.08.2021 17:00 - 05.08.2021 18:00 (CET);4227;6949;104;10082;7701
BZN|ES;05.08.2021 18:00 - 05.08.2021 19:00 (CET);3780;6948;109;8864;7608
BZN|ES;05.08.2021 19:00 - 05.08.2021 20:00 (CET);3633;6950;108;6541;7400
BZN|ES;05.08.2021 20:00 - 05.08.2021 21:00 (CET);4004;6959;109;2886;6973
BZN|ES;05.08.2021 21:00 - 05.08.2021 22:00 (CET);5000;6967;112;976;6064
BZN|ES;05.08.2021 22:00 - 05.08.2021 23:00 (CET);5209;6970;108;720;5781
BZN|ES;05.08.2021 23:00 - 06.08.2021 00:00 (CET);4286;6973;103;709;6354
BZN|ES;06.08.2021 00:00 - 06.08.2021 01:00 (CET);3389;6981;96;713;6512
BZN|ES;06.08.2021 01:00 - 06.08.2021 02:00 (CET);2901;6986;95;708;6399
BZN|ES;06.08.2021 02:00 - 06.08.2021 03:00 (CET);2446;6982;93;710;5874
BZN|ES;06.08.2021 03:00 - 06.08.2021 04:00 (CET);2201;6979;94;708;5575
BZN|ES;06.08.2021 04:00 - 06.08.2021 05:00 (CET);2070;6981;95;702;5036
BZN|ES;06.08.2021 05:00 - 06.08.2021 06:00 (CET);2377;6982;97;691;4780
BZN|ES;06.08.2021 06:00 - 06.08.2021 07:00 (CET);3672;6988;95;517;4297
BZN|ES;06.08.2021 07:00 - 06.08.2021 08:00 (CET);4521;6994;97;489;3736
BZN|ES;06.08.2021 08:00 - 06.08.2021 09:00 (CET);4406;6998;102;2463;2859
BZN|ES;06.08.2021 09:00 - 06.08.2021 10:00 (CET);4667;6995;98;6221;1944
BZN|ES;06.08.2021 10:00 - 06.08.2021 11:00 (CET);4069;6992;97;9258;1598
BZN|ES;06.08.2021 11:00 - 06.08.2021 12:00 (CET);3935;6986;98;10534;1856
BZN|ES;06.08.2021 12:00 - 06.08.2021 13:00 (CET);3310;6982;99;11127;2590
BZN|ES;06.08.2021 13:00 - 06.08.2021 14:00 (CET);2975;6980;97;11383;3326
BZN|ES;06.08.2021 14:00 - 06.08.2021 15:00 (CET);2294;6974;99;11429;4496
BZN|ES;06.08.2021 15:00 - 06.08.2021 16:00 (CET);1910;6950;99;11241;5936
BZN|ES;06.08.2021 16:00 - 06.08.2021 17:00 (CET);2344;6948;99;10844;7233
BZN|ES;06.08.2021 17:00 - 06.08.2021 18:00 (CET);2771;6946;101;10147;8427
BZN|ES;06.08.2021 18:00 - 06.08.2021 19:00 (CET);3000;6946;103;8792;8961
BZN|ES;06.08.2021 19:00 - 06.08.2021 20:00 (CET);2566;6949;102;6393;9336
BZN|ES;06.08.2021 20:00 - 06.08.2021 21:00 (CET);3001;6953;102;2817;9060
BZN|ES;06.08.2021 21:00 - 06.08.2021 22:00 (CET);4473;6958;103;958;8625
BZN|ES;06.08.2021 22:00 - 06.08.2021 23:00 (CET);4166;6963;103;727;8229
BZN|ES;06.08.2021 23:00 - 07.08.2021 00:00 (CET);3268;6966;100;713;7727
BZN|ES;07.08.2021 00:00 - 07.08.2021 01:00 (CET);3104;6969;91;714;7425
BZN|ES;07.08.2021 01:00 - 07.08.2021 02:00 (CET);3106;6969;93;712;6838
BZN|ES;07.08.2021 02:00 - 07.08.2021 03:00 (CET);2536;6969;97;710;6409
BZN|ES;07.08.2021 03:00 - 07.08.2021 04:00 (CET);2401;6973;93;709;6129
BZN|ES;07.08.2021 04:00 - 07.08.2021 05:00 (CET);2467;6974;92;706;5725
BZN|ES;07.08.2021 05:00 - 07.08.2021 06:00 (CET);2439;6978;94;680;5607
BZN|ES;07.08.2021 06:00 - 07.08.2021 07:00 (CET);2355;6978;98;495;5815
BZN|ES;07.08.2021 07:00 - 07.08.2021 08:00 (CET);2343;6986;93;429;5810
BZN|ES;07.08.2021 08:00 - 07.08.2021 09:00 (CET);2908;6988;95;2069;5343
BZN|ES;07.08.2021 09:00 - 07.08.2021 10:00 (CET);2549;6991;96;5582;5138
BZN|ES;07.08.2021 10:00 - 07.08.2021 11:00 (CET);2824;6985;97;8331;5735
BZN|ES;07.08.2021 11:00 - 07.08.2021 12:00 (CET);3397;6983;96;10144;6172
BZN|ES;07.08.2021 12:00 - 07.08.2021 13:00 (CET);3585;6979;97;10792;6332
BZN|ES;07.08.2021 13:00 - 07.08.2021 14:00 (CET);3870;6977;100;11232;6795
BZN|ES;07.08.2021 14:00 - 07.08.2021 15:00 (CET);3978;6978;100;11328;7137
BZN|ES;07.08.2021 15:00 - 07.08.2021 16:00 (CET);3663;6977;99;11103;7514
BZN|ES;07.08.2021 16:00 - 07.08.2021 17:00 (CET);3574;6976;99;10824;7515
BZN|ES;07.08.2021 17:00 - 07.08.2021 18:00 (CET);3581;6974;98;10039;7607
BZN|ES;07.08.2021 18:00 - 07.08.2021 19:00 (CET);3323;6976;100;8813;7494
BZN|ES;07.08.2021 19:00 - 07.08.2021 20:00 (CET);3303;6972;102;6391;7988
BZN|ES;07.08.2021 20:00 - 07.08.2021 21:00 (CET);2929;6976;106;2719;8009
BZN|ES;07.08.2021 21:00 - 07.08.2021 22:00 (CET);3720;6979;104;930;7398
BZN|ES;07.08.2021 22:00 - 07.08.2021 23:00 (CET);3581;6979;104;712;7416
BZN|ES;07.08.2021 23:00 - 08.08.2021 00:00 (CET);3071;6982;105;705;7171
BZN|ES;08.08.2021 00:00 - 08.08.2021 01:00 (CET);2831;6974;100;706;6348
BZN|ES;08.08.2021 01:00 - 08.08.2021 02:00 (CET);2211;6976;97;707;5428
BZN|ES;08.08.2021 02:00 - 08.08.2021 03:00 (CET);1853;6990;101;708;4919
BZN|ES;08.08.2021 03:00 - 08.08.2021 04:00 (CET);1876;6995;99;704;4748
BZN|ES;08.08.2021 04:00 - 08.08.2021 05:00 (CET);1809;7000;96;643;4563
BZN|ES;08.08.2021 05:00 - 08.08.2021 06:00 (CET);2021;6999;98;534;4116
BZN|ES;08.08.2021 06:00 - 08.08.2021 07:00 (CET);2050;7000;98;347;3663
BZN|ES;08.08.2021 07:00 - 08.08.2021 08:00 (CET);2313;6999;97;319;3398
BZN|ES;08.08.2021 08:00 - 08.08.2021 09:00 (CET);2067;7001;93;1969;2952
BZN|ES;08.08.2021 09:00 - 08.08.2021 10:00 (CET);2296;7001;94;5503;2621
BZN|ES;08.08.2021 10:00 - 08.08.2021 11:00 (CET);3080;6997;95;8690;2261
BZN|ES;08.08.2021 11:00 - 08.08.2021 12:00 (CET);3698;6993;96;9926;1667
BZN|ES;08.08.2021 12:00 - 08.08.2021 13:00 (CET);3978;6985;97;10468;1312
BZN|ES;08.08.2021 13:00 - 08.08.2021 14:00 (CET);3101;6981;95;10849;1401
BZN|ES;08.08.2021 14:00 - 08.08.2021 15:00 (CET);2525;6976;96;11088;1808
BZN|ES;08.08.2021 15:00 - 08.08.2021 16:00 (CET);3277;6974;95;10962;2401
BZN|ES;08.08.2021 16:00 - 08.08.2021 17:00 (CET);3627;6974;98;10563;3115
BZN|ES;08.08.2021 17:00 - 08.08.2021 18:00 (CET);4020;6972;98;9612;3875
BZN|ES;08.08.2021 18:00 - 08.08.2021 19:00 (CET);3691;6973;97;8226;4506
BZN|ES;08.08.2021 19:00 - 08.08.2021 20:00 (CET);3033;6972;93;6033;5087
BZN|ES;08.08.2021 20:00 - 08.08.2021 21:00 (CET);2973;6974;90;2669;5457
BZN|ES;08.08.2021 21:00 - 08.08.2021 22:00 (CET);4642;6979;95;935;5283
BZN|ES;08.08.2021 22:00 - 08.08.2021 23:00 (CET);4877;6982;96;703;5287
BZN|ES;08.08.2021 23:00 - 09.08.2021 00:00 (CET);3982;6987;95;694;5019
BZN|ES;09.08.2021 00:00 - 09.08.2021 01:00 (CET);3417;6987;94;688;4698
BZN|ES;09.08.2021 01:00 - 09.08.2021 02:00 (CET);2957;6988;94;662;4561
BZN|ES;09.08.2021 02:00 - 09.08.2021 03:00 (CET);2493;6988;95;653;4261
BZN|ES;09.08.2021 03:00 - 09.08.2021 04:00 (CET);2150;6988;93;652;4020
BZN|ES;09.08.2021 04:00 - 09.08.2021 05:00 (CET);2080;6986;96;648;3727
BZN|ES;09.08.2021 05:00 - 09.08.2021 06:00 (CET);2374;6986;93;615;3361
BZN|ES;09.08.2021 06:00 - 09.08.2021 07:00 (CET);3130;6987;90;396;3071
BZN|ES;09.08.2021 07:00 - 09.08.2021 08:00 (CET);4009;6987;89;370;2893
BZN|ES;09.08.2021 08:00 - 09.08.2021 09:00 (CET);4038;6986;100;1825;2579
BZN|ES;09.08.2021 09:00 - 09.08.2021 10:00 (CET);3638;6984;100;4769;2407
BZN|ES;09.08.2021 10:00 - 09.08.2021 11:00 (CET);2666;6973;97;7620;2428
BZN|ES;09.08.2021 11:00 - 09.08.2021 12:00 (CET);2734;6972;102;9108;2263
BZN|ES;09.08.2021 12:00 - 09.08.2021 13:00 (CET);2697;6968;100;9924;2367
BZN|ES;09.08.2021 13:00 - 09.08.2021 14:00 (CET);2527;6966;102;10401;2673
BZN|ES;09.08.2021 14:00 - 09.08.2021 15:00 (CET);2409;6959;102;10607;3088
BZN|ES;09.08.2021 15:00 - 09.08.2021 16:00 (CET);3098;6952;103;10482;3220
BZN|ES;09.08.2021 16:00 - 09.08.2021 17:00 (CET);3017;6949;104;10148;3300
BZN|ES;09.08.2021 17:00 - 09.08.2021 18:00 (CET);2866;6947;109;9401;3393
BZN|ES;09.08.2021 18:00 - 09.08.2021 19:00 (CET);2589;6947;111;8057;3626
BZN|ES;09.08.2021 19:00 - 09.08.2021 20:00 (CET);3222;6946;110;5520;3890
BZN|ES;09.08.2021 20:00 - 09.08.2021 21:00 (CET);4657;6950;110;2283;4175
BZN|ES;09.08.2021 21:00 - 09.08.2021 22:00 (CET);5225;6954;113;812;4486
BZN|ES;09.08.2021 22:00 - 09.08.2021 23:00 (CET);4833;6956;111;691;4663
BZN|ES;09.08.2021 23:00 - 10.08.2021 00:00 (CET);4041;6957;110;596;4702
BZN|ES;10.08.2021 00:00 - 10.08.2021 01:00 (CET);3371;6960;100;526;4391
BZN|ES;10.08.2021 01:00 - 10.08.2021 02:00 (CET);2954;6963;98;524;4074
BZN|ES;10.08.2021 02:00 - 10.08.2021 03:00 (CET);2593;6964;100;509;3482
BZN|ES;10.08.2021 03:00 - 10.08.2021 04:00 (CET);2640;6965;101;446;3023
BZN|ES;10.08.2021 04:00 - 10.08.2021 05:00 (CET);2618;6959;100;414;2476
BZN|ES;10.08.2021 05:00 - 10.08.2021 06:00 (CET);2769;6950;99;411;1788
BZN|ES;10.08.2021 06:00 - 10.08.2021 07:00 (CET);3573;6953;96;290;1452
BZN|ES;10.08.2021 07:00 - 10.08.2021 08:00 (CET);4130;6959;97;218;1309
BZN|ES;10.08.2021 08:00 - 10.08.2021 09:00 (CET);4162;6960;102;1260;1149
BZN|ES;10.08.2021 09:00 - 10.08.2021 10:00 (CET);4378;6958;104;3792;999
BZN|ES;10.08.2021 10:00 - 10.08.2021 11:00 (CET);3519;6956;109;6314;938
BZN|ES;10.08.2021 11:00 - 10.08.2021 12:00 (CET);3153;6957;108;7830;1066
BZN|ES;10.08.2021 12:00 - 10.08.2021 13:00 (CET);3078;6961;107;8629;1292
BZN|ES;10.08.2021 13:00 - 10.08.2021 14:00 (CET);3122;6959;111;8873;1534
BZN|ES;10.08.2021 14:00 - 10.08.2021 15:00 (CET);3083;6960;112;8713;1627
BZN|ES;10.08.2021 15:00 - 10.08.2021 16:00 (CET);3307;6959;108;8450;2140
BZN|ES;10.08.2021 16:00 - 10.08.2021 17:00 (CET);2951;6958;106;7928;2552
BZN|ES;10.08.2021 17:00 - 10.08.2021 18:00 (CET);3026;6955;108;7164;2925
BZN|ES;10.08.2021 18:00 - 10.08.2021 19:00 (CET);3656;6954;112;5875;3307
BZN|ES;10.08.2021 19:00 - 10.08.2021 20:00 (CET);4069;6953;112;3763;3700
BZN|ES;10.08.2021 20:00 - 10.08.2021 21:00 (CET);5096;6953;113;1369;4090
