"Time (CET),""Day-ahead Total Load Forecast [MW] - BZN|ES"",""Actual Total Load [MW] - BZN|ES"""
"21.07.2021 13:00 - 21.07.2021 14:00,""35874"",""36140"""
"21.07.2021 14:00 - 21.07.2021 15:00,""36054"",""36463"""
"21.07.2021 15:00 - 21.07.2021 16:00,""35556"",""36018"""
"21.07.2021 16:00 - 21.07.2021 17:00,""35239"",""35681"""
"21.07.2021 17:00 - 21.07.2021 18:00,""35001"",""35368"""
"21.07.2021 18:00 - 21.07.2021 19:00,""33995"",""34411"""
"21.07.2021 19:00 - 21.07.2021 20:00,""33568"",""33746"""
"21.07.2021 20:00 - 21.07.2021 21:00,""32954"",""33071"""
"21.07.2021 21:00 - 21.07.2021 22:00,""32635"",""32627"""
"21.07.2021 22:00 - 21.07.2021 23:00,""32234"",""32441"""
"21.07.2021 23:00 - 22.07.2021 00:00,""30073"",""30433"""
"22.07.2021 00:00 - 22.07.2021 01:00,""29363"",""29696"""
"22.07.2021 01:00 - 22.07.2021 02:00,""27842"",""28159"""
"22.07.2021 02:00 - 22.07.2021 03:00,""26647"",""26621"""
"22.07.2021 03:00 - 22.07.2021 04:00,""25996"",""25881"""
"22.07.2021 04:00 - 22.07.2021 05:00,""25732"",""25601"""
"22.07.2021 05:00 - 22.07.2021 06:00,""26001"",""25879"""
"22.07.2021 06:00 - 22.07.2021 07:00,""27728"",""27670"""
"22.07.2021 07:00 - 22.07.2021 08:00,""29553"",""29377"""
"22.07.2021 08:00 - 22.07.2021 09:00,""30906"",""30779"""
"22.07.2021 09:00 - 22.07.2021 10:00,""32436"",""32185"""
"22.07.2021 10:00 - 22.07.2021 11:00,""33758"",""33607"""
"22.07.2021 11:00 - 22.07.2021 12:00,""34874"",""34756"""
"22.07.2021 12:00 - 22.07.2021 13:00,""35912"",""35964"""
"22.07.2021 13:00 - 22.07.2021 14:00,""36666"",""36758"""
"22.07.2021 14:00 - 22.07.2021 15:00,""36992"",""37083"""
"22.07.2021 15:00 - 22.07.2021 16:00,""36596"",""36685"""
"22.07.2021 16:00 - 22.07.2021 17:00,""36375"",""36366"""
"22.07.2021 17:00 - 22.07.2021 18:00,""36108"",""36044"""
"22.07.2021 18:00 - 22.07.2021 19:00,""35201"",""34909"""
"22.07.2021 19:00 - 22.07.2021 20:00,""34539"",""34311"""
"22.07.2021 20:00 - 22.07.2021 21:00,""33782"",""33566"""
"22.07.2021 21:00 - 22.07.2021 22:00,""33240"",""33205"""
"22.07.2021 22:00 - 22.07.2021 23:00,""32986"",""32952"""
"22.07.2021 23:00 - 23.07.2021 00:00,""30844"",""30827"""
"23.07.2021 00:00 - 23.07.2021 01:00,""29950"",""30324"""
"23.07.2021 01:00 - 23.07.2021 02:00,""28380"",""28646"""
"23.07.2021 02:00 - 23.07.2021 03:00,""26963"",""27231"""
"23.07.2021 03:00 - 23.07.2021 04:00,""26186"",""26149"""
"23.07.2021 04:00 - 23.07.2021 05:00,""25853"",""25855"""
"23.07.2021 05:00 - 23.07.2021 06:00,""26122"",""26026"""
"23.07.2021 06:00 - 23.07.2021 07:00,""27867"",""27718"""
"23.07.2021 07:00 - 23.07.2021 08:00,""29700"",""29461"""
"23.07.2021 08:00 - 23.07.2021 09:00,""31123"",""30869"""
"23.07.2021 09:00 - 23.07.2021 10:00,""32592"",""32236"""
"23.07.2021 10:00 - 23.07.2021 11:00,""33810"",""33437"""
"23.07.2021 11:00 - 23.07.2021 12:00,""34741"",""34504"""
"23.07.2021 12:00 - 23.07.2021 13:00,""35780"",""35532"""
"23.07.2021 13:00 - 23.07.2021 14:00,""36499"",""36242"""
"23.07.2021 14:00 - 23.07.2021 15:00,""36644"",""36574"""
"23.07.2021 15:00 - 23.07.2021 16:00,""36030"",""35896"""
"23.07.2021 16:00 - 23.07.2021 17:00,""35708"",""35406"""
"23.07.2021 17:00 - 23.07.2021 18:00,""35316"",""34897"""
"23.07.2021 18:00 - 23.07.2021 19:00,""34244"",""33728"""
"23.07.2021 19:00 - 23.07.2021 20:00,""33698"",""33207"""
"23.07.2021 20:00 - 23.07.2021 21:00,""32877"",""32507"""
"23.07.2021 21:00 - 23.07.2021 22:00,""32319"",""31971"""
"23.07.2021 22:00 - 23.07.2021 23:00,""32013"",""31505"""
"23.07.2021 23:00 - 24.07.2021 00:00,""30149"",""29638"""
"24.07.2021 00:00 - 24.07.2021 01:00,""29180"",""29268"""
"24.07.2021 01:00 - 24.07.2021 02:00,""27539"",""27905"""
"24.07.2021 02:00 - 24.07.2021 03:00,""26087"",""26310"""
"24.07.2021 03:00 - 24.07.2021 04:00,""25035"",""25335"""
"24.07.2021 04:00 - 24.07.2021 05:00,""24565"",""24740"""
"24.07.2021 05:00 - 24.07.2021 06:00,""24217"",""24305"""
"24.07.2021 06:00 - 24.07.2021 07:00,""24270"",""24490"""
"24.07.2021 07:00 - 24.07.2021 08:00,""24444"",""24483"""
"24.07.2021 08:00 - 24.07.2021 09:00,""25776"",""25761"""
"24.07.2021 09:00 - 24.07.2021 10:00,""27444"",""27650"""
"24.07.2021 10:00 - 24.07.2021 11:00,""28928"",""29254"""
"24.07.2021 11:00 - 24.07.2021 12:00,""29820"",""30085"""
"24.07.2021 12:00 - 24.07.2021 13:00,""30453"",""30836"""
"24.07.2021 13:00 - 24.07.2021 14:00,""31170"",""31353"""
"24.07.2021 14:00 - 24.07.2021 15:00,""31387"",""31360"""
"24.07.2021 15:00 - 24.07.2021 16:00,""30656"",""30617"""
"24.07.2021 16:00 - 24.07.2021 17:00,""29984"",""29422"""
"24.07.2021 17:00 - 24.07.2021 18:00,""29586"",""28639"""
"24.07.2021 18:00 - 24.07.2021 19:00,""29345"",""28923"""
"24.07.2021 19:00 - 24.07.2021 20:00,""29459"",""28936"""
"24.07.2021 20:00 - 24.07.2021 21:00,""29470"",""28938"""
"24.07.2021 21:00 - 24.07.2021 22:00,""29495"",""29208"""
"24.07.2021 22:00 - 24.07.2021 23:00,""29553"",""29052"""
"24.07.2021 23:00 - 25.07.2021 00:00,""28058"",""27335"""
"25.07.2021 00:00 - 25.07.2021 01:00,""26370"",""26158"""
"25.07.2021 01:00 - 25.07.2021 02:00,""24925"",""24647"""
"25.07.2021 02:00 - 25.07.2021 03:00,""23581"",""23458"""
"25.07.2021 03:00 - 25.07.2021 04:00,""22714"",""22668"""
"25.07.2021 04:00 - 25.07.2021 05:00,""22264"",""22225"""
"25.07.2021 05:00 - 25.07.2021 06:00,""22055"",""21946"""
"25.07.2021 06:00 - 25.07.2021 07:00,""22044"",""22015"""
"25.07.2021 07:00 - 25.07.2021 08:00,""21645"",""21628"""
"25.07.2021 08:00 - 25.07.2021 09:00,""22344"",""22374"""
"25.07.2021 09:00 - 25.07.2021 10:00,""23765"",""23837"""
"25.07.2021 10:00 - 25.07.2021 11:00,""25318"",""25136"""
"25.07.2021 11:00 - 25.07.2021 12:00,""26425"",""26181"""
"25.07.2021 12:00 - 25.07.2021 13:00,""27218"",""26897"""
"25.07.2021 13:00 - 25.07.2021 14:00,""27992"",""27763"""
"25.07.2021 14:00 - 25.07.2021 15:00,""28439"",""28124"""
"25.07.2021 15:00 - 25.07.2021 16:00,""27735"",""27567"""
"25.07.2021 16:00 - 25.07.2021 17:00,""26862"",""27154"""
"25.07.2021 17:00 - 25.07.2021 18:00,""26361"",""26910"""
"25.07.2021 18:00 - 25.07.2021 19:00,""26618"",""26847"""
"25.07.2021 19:00 - 25.07.2021 20:00,""26896"",""26956"""
"25.07.2021 20:00 - 25.07.2021 21:00,""27318"",""27408"""
"25.07.2021 21:00 - 25.07.2021 22:00,""28230"",""28488"""
"25.07.2021 22:00 - 25.07.2021 23:00,""28859"",""29353"""
"25.07.2021 23:00 - 26.07.2021 00:00,""27448"",""27827"""
"26.07.2021 00:00 - 26.07.2021 01:00,""26355"",""26566"""
"26.07.2021 01:00 - 26.07.2021 02:00,""24916"",""25068"""
"26.07.2021 02:00 - 26.07.2021 03:00,""23950"",""24057"""
"26.07.2021 03:00 - 26.07.2021 04:00,""23357"",""23445"""
"26.07.2021 04:00 - 26.07.2021 05:00,""23263"",""23394"""
"26.07.2021 05:00 - 26.07.2021 06:00,""23747"",""23947"""
"26.07.2021 06:00 - 26.07.2021 07:00,""26073"",""26189"""
"26.07.2021 07:00 - 26.07.2021 08:00,""28209"",""28003"""
"26.07.2021 08:00 - 26.07.2021 09:00,""29943"",""29538"""
"26.07.2021 09:00 - 26.07.2021 10:00,""31387"",""30876"""
"26.07.2021 10:00 - 26.07.2021 11:00,""32281"",""31892"""
"26.07.2021 11:00 - 26.07.2021 12:00,""33099"",""32541"""
"26.07.2021 12:00 - 26.07.2021 13:00,""33945"",""33170"""
"26.07.2021 13:00 - 26.07.2021 14:00,""34511"",""33559"""
"26.07.2021 14:00 - 26.07.2021 15:00,""34528"",""33504"""
"26.07.2021 15:00 - 26.07.2021 16:00,""34027"",""32627"""
"26.07.2021 16:00 - 26.07.2021 17:00,""33862"",""32385"""
"26.07.2021 17:00 - 26.07.2021 18:00,""33623"",""32195"""
"26.07.2021 18:00 - 26.07.2021 19:00,""32625"",""31345"""
"26.07.2021 19:00 - 26.07.2021 20:00,""31937"",""31029"""
"26.07.2021 20:00 - 26.07.2021 21:00,""31558"",""30554"""
"26.07.2021 21:00 - 26.07.2021 22:00,""31698"",""30564"""
"26.07.2021 22:00 - 26.07.2021 23:00,""31386"",""30317"""
"26.07.2021 23:00 - 27.07.2021 00:00,""29255"",""28237"""
"27.07.2021 00:00 - 27.07.2021 01:00,""27940"",""27596"""
"27.07.2021 01:00 - 27.07.2021 02:00,""26233"",""26248"""
"27.07.2021 02:00 - 27.07.2021 03:00,""25097"",""25131"""
"27.07.2021 03:00 - 27.07.2021 04:00,""24523"",""24570"""
"27.07.2021 04:00 - 27.07.2021 05:00,""24352"",""24381"""
"27.07.2021 05:00 - 27.07.2021 06:00,""24738"",""24818"""
"27.07.2021 06:00 - 27.07.2021 07:00,""26584"",""26695"""
"27.07.2021 07:00 - 27.07.2021 08:00,""28222"",""28435"""
"27.07.2021 08:00 - 27.07.2021 09:00,""29624"",""29661"""
"27.07.2021 09:00 - 27.07.2021 10:00,""30943"",""30980"""
"27.07.2021 10:00 - 27.07.2021 11:00,""31988"",""32121"""
"27.07.2021 11:00 - 27.07.2021 12:00,""32726"",""32931"""
"27.07.2021 12:00 - 27.07.2021 13:00,""33529"",""33799"""
"27.07.2021 13:00 - 27.07.2021 14:00,""33981"",""34481"""
"27.07.2021 14:00 - 27.07.2021 15:00,""33995"",""34494"""
"27.07.2021 15:00 - 27.07.2021 16:00,""33294"",""33790"""
"27.07.2021 16:00 - 27.07.2021 17:00,""33034"",""33575"""
"27.07.2021 17:00 - 27.07.2021 18:00,""32827"",""33305"""
"27.07.2021 18:00 - 27.07.2021 19:00,""31944"",""32422"""
"27.07.2021 19:00 - 27.07.2021 20:00,""31605"",""32151"""
"27.07.2021 20:00 - 27.07.2021 21:00,""31214"",""31713"""
"27.07.2021 21:00 - 27.07.2021 22:00,""31219"",""31694"""
"27.07.2021 22:00 - 27.07.2021 23:00,""30885"",""31353"""
"27.07.2021 23:00 - 28.07.2021 00:00,""28935"",""29297"""
"28.07.2021 00:00 - 28.07.2021 01:00,""28278"",""28756"""
"28.07.2021 01:00 - 28.07.2021 02:00,""26913"",""27155"""
"28.07.2021 02:00 - 28.07.2021 03:00,""25719"",""25775"""
"28.07.2021 03:00 - 28.07.2021 04:00,""25081"",""24944"""
"28.07.2021 04:00 - 28.07.2021 05:00,""24884"",""24775"""
"28.07.2021 05:00 - 28.07.2021 06:00,""25240"",""25124"""
"28.07.2021 06:00 - 28.07.2021 07:00,""27052"",""27022"""
"28.07.2021 07:00 - 28.07.2021 08:00,""28839"",""28662"""
"28.07.2021 08:00 - 28.07.2021 09:00,""30182"",""29990"""
"28.07.2021 09:00 - 28.07.2021 10:00,""31456"",""31347"""
"28.07.2021 10:00 - 28.07.2021 11:00,""32486"",""32327"""
"28.07.2021 11:00 - 28.07.2021 12:00,""33313"",""33358"""
"28.07.2021 12:00 - 28.07.2021 13:00,""34201"",""34236"""
"28.07.2021 13:00 - 28.07.2021 14:00,""34799"",""35059"""
"28.07.2021 14:00 - 28.07.2021 15:00,""34827"",""35160"""
"28.07.2021 15:00 - 28.07.2021 16:00,""34215"",""34517"""
"28.07.2021 16:00 - 28.07.2021 17:00,""33985"",""34143"""
"28.07.2021 17:00 - 28.07.2021 18:00,""33727"",""33904"""
"28.07.2021 18:00 - 28.07.2021 19:00,""32853"",""32875"""
"28.07.2021 19:00 - 28.07.2021 20:00,""32478"",""32290"""
"28.07.2021 20:00 - 28.07.2021 21:00,""31982"",""31672"""
"28.07.2021 21:00 - 28.07.2021 22:00,""31821"",""31697"""
"28.07.2021 22:00 - 28.07.2021 23:00,""31399"",""31259"""
"28.07.2021 23:00 - 29.07.2021 00:00,""29283"",""29365"""
"29.07.2021 00:00 - 29.07.2021 01:00,""28556"",""28842"""
"29.07.2021 01:00 - 29.07.2021 02:00,""27059"",""27331"""
"29.07.2021 02:00 - 29.07.2021 03:00,""25790"",""26096"""
"29.07.2021 03:00 - 29.07.2021 04:00,""25091"",""25263"""
"29.07.2021 04:00 - 29.07.2021 05:00,""24882"",""24993"""
"29.07.2021 05:00 - 29.07.2021 06:00,""25186"",""25258"""
"29.07.2021 06:00 - 29.07.2021 07:00,""27003"",""27228"""
"29.07.2021 07:00 - 29.07.2021 08:00,""28655"",""28855"""
"29.07.2021 08:00 - 29.07.2021 09:00,""29958"",""30172"""
"29.07.2021 09:00 - 29.07.2021 10:00,""31298"",""31648"""
"29.07.2021 10:00 - 29.07.2021 11:00,""32422"",""32913"""
"29.07.2021 11:00 - 29.07.2021 12:00,""33317"",""33843"""
"29.07.2021 12:00 - 29.07.2021 13:00,""34267"",""34649"""
"29.07.2021 13:00 - 29.07.2021 14:00,""34967"",""35371"""
"29.07.2021 14:00 - 29.07.2021 15:00,""35114"",""35715"""
"29.07.2021 15:00 - 29.07.2021 16:00,""34573"",""35330"""
"29.07.2021 16:00 - 29.07.2021 17:00,""34361"",""35038"""
"29.07.2021 17:00 - 29.07.2021 18:00,""34121"",""34778"""
"29.07.2021 18:00 - 29.07.2021 19:00,""33200"",""33795"""
"29.07.2021 19:00 - 29.07.2021 20:00,""32751"",""33143"""
"29.07.2021 20:00 - 29.07.2021 21:00,""32141"",""32550"""
"29.07.2021 21:00 - 29.07.2021 22:00,""32014"",""32371"""
"29.07.2021 22:00 - 29.07.2021 23:00,""31647"",""31888"""
"29.07.2021 23:00 - 30.07.2021 00:00,""29652"",""30030"""
"30.07.2021 00:00 - 30.07.2021 01:00,""29170"",""29496"""
"30.07.2021 01:00 - 30.07.2021 02:00,""27671"",""27773"""
"30.07.2021 02:00 - 30.07.2021 03:00,""26342"",""26453"""
"30.07.2021 03:00 - 30.07.2021 04:00,""25517"",""25752"""
"30.07.2021 04:00 - 30.07.2021 05:00,""25257"",""25439"""
"30.07.2021 05:00 - 30.07.2021 06:00,""25508"",""25719"""
"30.07.2021 06:00 - 30.07.2021 07:00,""27293"",""27570"""
"30.07.2021 07:00 - 30.07.2021 08:00,""28963"",""29095"""
"30.07.2021 08:00 - 30.07.2021 09:00,""30288"",""30210"""
"30.07.2021 09:00 - 30.07.2021 10:00,""31658"",""31580"""
"30.07.2021 10:00 - 30.07.2021 11:00,""32768"",""32716"""
"30.07.2021 11:00 - 30.07.2021 12:00,""33653"",""33758"""
"30.07.2021 12:00 - 30.07.2021 13:00,""34517"",""34521"""
"30.07.2021 13:00 - 30.07.2021 14:00,""35149"",""35115"""
"30.07.2021 14:00 - 30.07.2021 15:00,""35220"",""35225"""
"30.07.2021 15:00 - 30.07.2021 16:00,""34547"",""34426"""
"30.07.2021 16:00 - 30.07.2021 17:00,""34163"",""33961"""
"30.07.2021 17:00 - 30.07.2021 18:00,""33807"",""33631"""
"30.07.2021 18:00 - 30.07.2021 19:00,""32860"",""32690"""
"30.07.2021 19:00 - 30.07.2021 20:00,""32357"",""32022"""
"30.07.2021 20:00 - 30.07.2021 21:00,""31692"",""31290"""
"30.07.2021 21:00 - 30.07.2021 22:00,""31345"",""31084"""
"30.07.2021 22:00 - 30.07.2021 23:00,""30984"",""30427"""
"30.07.2021 23:00 - 31.07.2021 00:00,""29164"",""28444"""
"31.07.2021 00:00 - 31.07.2021 01:00,""28321"",""28100"""
"31.07.2021 01:00 - 31.07.2021 02:00,""26732"",""26768"""
"31.07.2021 02:00 - 31.07.2021 03:00,""25330"",""25234"""
"31.07.2021 03:00 - 31.07.2021 04:00,""24442"",""24435"""
"31.07.2021 04:00 - 31.07.2021 05:00,""23934"",""23861"""
"31.07.2021 05:00 - 31.07.2021 06:00,""23645"",""23632"""
"31.07.2021 06:00 - 31.07.2021 07:00,""23834"",""23810"""
"31.07.2021 07:00 - 31.07.2021 08:00,""23815"",""24001"""
"31.07.2021 08:00 - 31.07.2021 09:00,""24922"",""25237"""
"31.07.2021 09:00 - 31.07.2021 10:00,""26652"",""26901"""
"31.07.2021 10:00 - 31.07.2021 11:00,""28038"",""28434"""
"31.07.2021 11:00 - 31.07.2021 12:00,""28835"",""29039"""
"31.07.2021 12:00 - 31.07.2021 13:00,""29245"",""29514"""
"31.07.2021 13:00 - 31.07.2021 14:00,""29678"",""29875"""
"31.07.2021 14:00 - 31.07.2021 15:00,""29628"",""29540"""
"31.07.2021 15:00 - 31.07.2021 16:00,""28697"",""28534"""
"31.07.2021 16:00 - 31.07.2021 17:00,""27994"",""27939"""
"31.07.2021 17:00 - 31.07.2021 18:00,""27588"",""27662"""
"31.07.2021 18:00 - 31.07.2021 19:00,""27470"",""27583"""
"31.07.2021 19:00 - 31.07.2021 20:00,""27607"",""27488"""
"31.07.2021 20:00 - 31.07.2021 21:00,""27784"",""27616"""
"31.07.2021 21:00 - 31.07.2021 22:00,""28061"",""28319"""
"31.07.2021 22:00 - 31.07.2021 23:00,""27939"",""27755"""
"31.07.2021 23:00 - 01.08.2021 00:00,""26488"",""26061"""
"01.08.2021 00:00 - 01.08.2021 01:00,""25029"",""24677"""
"01.08.2021 01:00 - 01.08.2021 02:00,""23604"",""23408"""
"01.08.2021 02:00 - 01.08.2021 03:00,""22418"",""22263"""
"01.08.2021 03:00 - 01.08.2021 04:00,""21711"",""21537"""
"01.08.2021 04:00 - 01.08.2021 05:00,""21247"",""21099"""
"01.08.2021 05:00 - 01.08.2021 06:00,""21072"",""21114"""
"01.08.2021 06:00 - 01.08.2021 07:00,""21162"",""21233"""
"01.08.2021 07:00 - 01.08.2021 08:00,""20749"",""20869"""
"01.08.2021 08:00 - 01.08.2021 09:00,""21350"",""21606"""
"01.08.2021 09:00 - 01.08.2021 10:00,""22661"",""22938"""
"01.08.2021 10:00 - 01.08.2021 11:00,""23996"",""24066"""
"01.08.2021 11:00 - 01.08.2021 12:00,""24884"",""24749"""
"01.08.2021 12:00 - 01.08.2021 13:00,""25405"",""25145"""
"01.08.2021 13:00 - 01.08.2021 14:00,""26103"",""25807"""
"01.08.2021 14:00 - 01.08.2021 15:00,""26364"",""26127"""
"01.08.2021 15:00 - 01.08.2021 16:00,""25492"",""25308"""
"01.08.2021 16:00 - 01.08.2021 17:00,""24911"",""24777"""
"01.08.2021 17:00 - 01.08.2021 18:00,""24652"",""24412"""
"01.08.2021 18:00 - 01.08.2021 19:00,""24770"",""24478"""
"01.08.2021 19:00 - 01.08.2021 20:00,""25010"",""24837"""
"01.08.2021 20:00 - 01.08.2021 21:00,""25659"",""25420"""
"01.08.2021 21:00 - 01.08.2021 22:00,""27099"",""26863"""
"01.08.2021 22:00 - 01.08.2021 23:00,""27506"",""27129"""
"01.08.2021 23:00 - 02.08.2021 00:00,""26082"",""25569"""
"02.08.2021 00:00 - 02.08.2021 01:00,""24786"",""24218"""
"02.08.2021 01:00 - 02.08.2021 02:00,""23446"",""22982"""
"02.08.2021 02:00 - 02.08.2021 03:00,""22389"",""21975"""
"02.08.2021 03:00 - 02.08.2021 04:00,""21815"",""21493"""
"02.08.2021 04:00 - 02.08.2021 05:00,""21705"",""21476"""
"02.08.2021 05:00 - 02.08.2021 06:00,""22356"",""22149"""
"02.08.2021 06:00 - 02.08.2021 07:00,""24417"",""24128"""
"02.08.2021 07:00 - 02.08.2021 08:00,""26135"",""25709"""
"02.08.2021 08:00 - 02.08.2021 09:00,""27684"",""27216"""
"02.08.2021 09:00 - 02.08.2021 10:00,""29177"",""28543"""
"02.08.2021 10:00 - 02.08.2021 11:00,""30144"",""29399"""
"02.08.2021 11:00 - 02.08.2021 12:00,""30887"",""30056"""
"02.08.2021 12:00 - 02.08.2021 13:00,""31420"",""30778"""
"02.08.2021 13:00 - 02.08.2021 14:00,""31931"",""31375"""
"02.08.2021 14:00 - 02.08.2021 15:00,""31931"",""31211"""
"02.08.2021 15:00 - 02.08.2021 16:00,""31003"",""30195"""
"02.08.2021 16:00 - 02.08.2021 17:00,""30538"",""29767"""
"02.08.2021 17:00 - 02.08.2021 18:00,""30325"",""29678"""
"02.08.2021 18:00 - 02.08.2021 19:00,""29657"",""29082"""
"02.08.2021 19:00 - 02.08.2021 20:00,""29162"",""28911"""
"02.08.2021 20:00 - 02.08.2021 21:00,""28991"",""28818"""
"02.08.2021 21:00 - 02.08.2021 22:00,""29818"",""29581"""
"02.08.2021 22:00 - 02.08.2021 23:00,""29133"",""29122"""
"02.08.2021 23:00 - 03.08.2021 00:00,""27049"",""27048"""
"03.08.2021 00:00 - 03.08.2021 01:00,""25974"",""25948"""
"03.08.2021 01:00 - 03.08.2021 02:00,""24719"",""24674"""
"03.08.2021 02:00 - 03.08.2021 03:00,""23616"",""23613"""
"03.08.2021 03:00 - 03.08.2021 04:00,""23035"",""23144"""
"03.08.2021 04:00 - 03.08.2021 05:00,""22859"",""22993"""
"03.08.2021 05:00 - 03.08.2021 06:00,""23343"",""23313"""
"03.08.2021 06:00 - 03.08.2021 07:00,""25074"",""24961"""
"03.08.2021 07:00 - 03.08.2021 08:00,""26511"",""26578"""
"03.08.2021 08:00 - 03.08.2021 09:00,""27872"",""27900"""
"03.08.2021 09:00 - 03.08.2021 10:00,""29152"",""29197"""
"03.08.2021 10:00 - 03.08.2021 11:00,""30182"",""30248"""
"03.08.2021 11:00 - 03.08.2021 12:00,""30946"",""31064"""
"03.08.2021 12:00 - 03.08.2021 13:00,""31676"",""31785"""
"03.08.2021 13:00 - 03.08.2021 14:00,""32262"",""32246"""
"03.08.2021 14:00 - 03.08.2021 15:00,""32219"",""32063"""
"03.08.2021 15:00 - 03.08.2021 16:00,""31356"",""31020"""
"03.08.2021 16:00 - 03.08.2021 17:00,""30928"",""30503"""
"03.08.2021 17:00 - 03.08.2021 18:00,""30769"",""30341"""
"03.08.2021 18:00 - 03.08.2021 19:00,""30130"",""29867"""
"03.08.2021 19:00 - 03.08.2021 20:00,""29864"",""29671"""
"03.08.2021 20:00 - 03.08.2021 21:00,""29764"",""29424"""
"03.08.2021 21:00 - 03.08.2021 22:00,""30343"",""30116"""
"03.08.2021 22:00 - 03.08.2021 23:00,""29777"",""29472"""
"03.08.2021 23:00 - 04.08.2021 00:00,""27629"",""27448"""
"04.08.2021 00:00 - 04.08.2021 01:00,""26507"",""26667"""
"04.08.2021 01:00 - 04.08.2021 02:00,""25213"",""25328"""
"04.08.2021 02:00 - 04.08.2021 03:00,""24043"",""24141"""
"04.08.2021 03:00 - 04.08.2021 04:00,""23364"",""23613"""
"04.08.2021 04:00 - 04.08.2021 05:00,""23240"",""23443"""
"04.08.2021 05:00 - 04.08.2021 06:00,""23603"",""23859"""
"04.08.2021 06:00 - 04.08.2021 07:00,""25319"",""25468"""
"04.08.2021 07:00 - 04.08.2021 08:00,""26861"",""26821"""
"04.08.2021 08:00 - 04.08.2021 09:00,""28238"",""28110"""
"04.08.2021 09:00 - 04.08.2021 10:00,""29603"",""29521"""
"04.08.2021 10:00 - 04.08.2021 11:00,""30690"",""30578"""
"04.08.2021 11:00 - 04.08.2021 12:00,""31623"",""31208"""
"04.08.2021 12:00 - 04.08.2021 13:00,""32408"",""32045"""
"04.08.2021 13:00 - 04.08.2021 14:00,""33031"",""32592"""
"04.08.2021 14:00 - 04.08.2021 15:00,""32985"",""32603"""
"04.08.2021 15:00 - 04.08.2021 16:00,""32079"",""31728"""
"04.08.2021 16:00 - 04.08.2021 17:00,""31608"",""31357"""
"04.08.2021 17:00 - 04.08.2021 18:00,""31393"",""31032"""
"04.08.2021 18:00 - 04.08.2021 19:00,""30751"",""30358"""
"04.08.2021 19:00 - 04.08.2021 20:00,""30369"",""29967"""
"04.08.2021 20:00 - 04.08.2021 21:00,""29970"",""29849"""
"04.08.2021 21:00 - 04.08.2021 22:00,""30525"",""30271"""
"04.08.2021 22:00 - 04.08.2021 23:00,""29870"",""29717"""
"04.08.2021 23:00 - 05.08.2021 00:00,""27850"",""27762"""
"05.08.2021 00:00 - 05.08.2021 01:00,""26885"",""27008"""
"05.08.2021 01:00 - 05.08.2021 02:00,""25480"",""25593"""
"05.08.2021 02:00 - 05.08.2021 03:00,""24253"",""24423"""
"05.08.2021 03:00 - 05.08.2021 04:00,""23654"",""23840"""
"05.08.2021 04:00 - 05.08.2021 05:00,""23419"",""23632"""
"05.08.2021 05:00 - 05.08.2021 06:00,""23762"",""24006"""
"05.08.2021 06:00 - 05.08.2021 07:00,""25377"",""25747"""
"05.08.2021 07:00 - 05.08.2021 08:00,""26719"",""26980"""
"05.08.2021 08:00 - 05.08.2021 09:00,""27964"",""28063"""
"05.08.2021 09:00 - 05.08.2021 10:00,""29356"",""29490"""
"05.08.2021 10:00 - 05.08.2021 11:00,""30599"",""30639"""
"05.08.2021 11:00 - 05.08.2021 12:00,""31428"",""31283"""
"05.08.2021 12:00 - 05.08.2021 13:00,""32348"",""32194"""
"05.08.2021 13:00 - 05.08.2021 14:00,""33124"",""32845"""
"05.08.2021 14:00 - 05.08.2021 15:00,""33276"",""32975"""
"05.08.2021 15:00 - 05.08.2021 16:00,""32565"",""32192"""
"05.08.2021 16:00 - 05.08.2021 17:00,""32376"",""31971"""
"05.08.2021 17:00 - 05.08.2021 18:00,""32102"",""31866"""
"05.08.2021 18:00 - 05.08.2021 19:00,""31413"",""31350"""
"05.08.2021 19:00 - 05.08.2021 20:00,""31024"",""31054"""
"05.08.2021 20:00 - 05.08.2021 21:00,""30728"",""30555"""
"05.08.2021 21:00 - 05.08.2021 22:00,""30983"",""30946"""
"05.08.2021 22:00 - 05.08.2021 23:00,""30385"",""30327"""
"05.08.2021 23:00 - 06.08.2021 00:00,""28423"",""28392"""
"06.08.2021 00:00 - 06.08.2021 01:00,""27501"",""27508"""
"06.08.2021 01:00 - 06.08.2021 02:00,""26081"",""25923"""
"06.08.2021 02:00 - 06.08.2021 03:00,""24784"",""24729"""
"06.08.2021 03:00 - 06.08.2021 04:00,""24111"",""24104"""
"06.08.2021 04:00 - 06.08.2021 05:00,""23866"",""23748"""
"06.08.2021 05:00 - 06.08.2021 06:00,""24206"",""24054"""
"06.08.2021 06:00 - 06.08.2021 07:00,""25861"",""25525"""
"06.08.2021 07:00 - 06.08.2021 08:00,""27237"",""26898"""
"06.08.2021 08:00 - 06.08.2021 09:00,""28463"",""28005"""
"06.08.2021 09:00 - 06.08.2021 10:00,""29907"",""29560"""
"06.08.2021 10:00 - 06.08.2021 11:00,""30964"",""30774"""
"06.08.2021 11:00 - 06.08.2021 12:00,""31726"",""31577"""
"06.08.2021 12:00 - 06.08.2021 13:00,""32581"",""32237"""
"06.08.2021 13:00 - 06.08.2021 14:00,""33206"",""32665"""
"06.08.2021 14:00 - 06.08.2021 15:00,""33135"",""32589"""
"06.08.2021 15:00 - 06.08.2021 16:00,""32126"",""31684"""
