,,SerialNumber,Year,Hours,Price,Filtered Price,Demand,Hydropower,Wind,Photovoltaics,Import,Export,Coal Price in USD,Coal Price,Neutral Gas Price Index,NetConnect Germany Gas Market,CO2 Certificates,Currency US-EU,Availability Nuclear,Availability Lignites,Availabilitiy Gas,Availability Coal,Availability
29-Nov-18,6:00 PM,16747,2018,91,58.7,58.7,76549.75,1267.5,32360.25,0,1410,7078,83.07,73.51327434,25.14,25.59,19.29,1.13,9363.4,17263,8086.8,11987.6,46700.8
29-Nov-18,7:00 PM,16748,2018,92,55.68,55.68,75789.75,1307.25,32680.5,0,1913,5914,83.07,73.51327434,25.14,25.59,19.29,1.13,9363.4,17263,8086.8,11987.6,46700.8
29-Nov-18,8:00 PM,16749,2018,93,47.88,47.88,73882.75,1141.75,31948.5,0,1432,7941,83.07,73.51327434,25.14,25.59,19.29,1.13,9363.4,17263,8086.8,11987.6,46700.8
29-Nov-18,9:00 PM,16750,2018,94,45.63,45.63,69835.5,1160,30919,0,996,9057,83.07,73.51327434,25.14,25.59,19.29,1.13,9363.4,17263,8086.8,11987.6,46700.8
29-Nov-18,10:00 PM,16751,2018,95,43.78,43.78,66221.5,1205.5,29376.25,0,1549,9109,83.07,73.51327434,25.14,25.59,19.29,1.13,9363.4,17263,8086.8,11987.6,46700.8
29-Nov-18,11:00 PM,16752,2018,96,40.31,40.31,62151.25,1153.75,27134.75,0,1847,8680,83.07,73.51327434,25.14,25.59,19.29,1.13,9363.4,17263,8086.8,11987.6,46700.8
30-Nov-18,12:00 AM,16753,2018,97,36.13,36.13,58054,1095.25,26195.75,0,1786,9283,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,1:00 AM,16754,2018,98,37.68,37.68,55462.5,1114.5,24918,0,1634,9451,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,2:00 AM,16755,2018,99,37.53,37.53,54031.5,1123.5,24661.5,0,1703,9840,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,3:00 AM,16756,2018,100,37.86,37.86,53484,1109.5,24614,0,2084,9397,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,4:00 AM,16757,2018,101,39.51,39.51,53728.25,1086.75,24173.75,0,2307,8688,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,5:00 AM,16758,2018,102,43.05,43.05,55437.25,1084.75,23585.5,0,1166,9638,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,6:00 AM,16759,2018,103,50.52,50.52,58737,1056.75,22990.5,0,1805,8373,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,7:00 AM,16760,2018,104,66.84,66.84,67130.5,1060,23271.25,0,2302,5854,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,8:00 AM,16761,2018,105,68.02,68.02,72244,1065.5,22931.5,18.75,2497,5860,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,9:00 AM,16762,2018,106,68.03,68.03,73502.5,1074.5,21921.5,384.75,2345,6803,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,10:00 AM,16763,2018,107,68.19,68.19,73776.5,1042,20466.25,1441.75,2526,6191,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,11:00 AM,16764,2018,108,67.98,67.98,74104.5,952.75,18959,2444,3010,4727,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,12:00 PM,16765,2018,109,67.2,67.2,74667,935.5,17905.5,2839.75,3139,4277,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,1:00 PM,16766,2018,110,67.24,67.24,73613,948.5,16410,2469.5,3551,3906,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,2:00 PM,16767,2018,111,65.3,65.3,71931.75,948.25,15008.5,1727.75,3719,2977,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,3:00 PM,16768,2018,112,64.95,64.95,70789.25,948.5,14162.25,874.5,4013,2484,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,4:00 PM,16769,2018,113,67.24,67.24,70408,1037,14100.25,204.5,3773,3507,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,5:00 PM,16770,2018,114,72.34,72.34,72223.5,1214.25,14658.5,1.5,3235,3021,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,6:00 PM,16771,2018,115,68.92,68.92,72707.75,1152.5,15072.5,0,2824,3170,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,7:00 PM,16772,2018,116,63.5,63.5,71143,1067,15305.5,0,3635,3201,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,8:00 PM,16773,2018,117,66.27,66.27,68883,1085,15597.5,0,3640,4876,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,9:00 PM,16774,2018,118,57.55,57.55,64967,1056.25,15968,0,3052,6019,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,10:00 PM,16775,2018,119,53.91,53.91,62353.5,1095.5,15966.25,0,2876,7143,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
30-Nov-18,11:00 PM,16776,2018,120,44.29,44.29,59585,1073,15822.5,0,2539,7144,83.06,72.85964912,24.13,24.66,20.02,1.14,9353.1,17201.7,8031.3,10607,45193.1
1-Dec-18,12:00 AM,16777,2018,121,44.33,44.33,55829,1069.25,15852.75,0,2048,7627,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,1:00 AM,16778,2018,122,42.09,42.09,52633.5,1105,15698.25,0,1747,8190,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,2:00 AM,16779,2018,123,42.03,42.03,50846.25,1080.25,16056.75,0,1549,9083,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,3:00 AM,16780,2018,124,42.05,42.05,49915,1058,16088.75,0,1757,8500,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,4:00 AM,16781,2018,125,44.56,44.56,49842.5,1048.25,16518.75,0,1599,8918,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,5:00 AM,16782,2018,126,43.37,43.37,49876,1121.5,16238,0,1753,8939,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,6:00 AM,16783,2018,127,42.89,42.89,50122.25,1134,16081.75,0,1597,9279,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,7:00 AM,16784,2018,128,45.6,45.6,52399.25,1137.5,16048.5,0,1933,8236,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,8:00 AM,16785,2018,129,53.91,53.91,55956.75,1129.75,15689.25,19.5,2032,7441,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,9:00 AM,16786,2018,130,61.23,61.23,58902.75,1070,16137.75,626,2386,7197,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,10:00 AM,16787,2018,131,57.39,57.39,61308,1048.75,16302.25,2289.75,2168,7396,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,11:00 AM,16788,2018,132,58.4,58.4,61733.25,1072,15491.75,4604.5,2524,7122,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,12:00 PM,16789,2018,133,58.15,58.15,62137.25,1119,15252.5,6064.25,2081,7953,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,1:00 PM,16790,2018,134,51.88,51.88,60782.75,1165.75,14724.25,6046,2117,7770,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,2:00 PM,16791,2018,135,51.02,51.02,59530.25,1086.5,14112.75,4608.75,2321,7454,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,3:00 PM,16792,2018,136,52.3,52.3,58835.75,1147.75,13354.75,2491.75,3030,6249,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,4:00 PM,16793,2018,137,51.23,51.23,58971,1041.25,14307.75,541.75,3668,4719,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,5:00 PM,16794,2018,138,58.35,58.35,61885.75,1132.5,17568.5,2.75,3062,5578,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,6:00 PM,16795,2018,139,49.6,49.6,63901.25,1189.75,20601.5,0,2006,7113,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,7:00 PM,16796,2018,140,45.37,45.37,63062.5,1101.5,23081.5,0,1283,8732,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,8:00 PM,16797,2018,141,37.55,37.55,60953.25,1012.5,25260.75,0,975,10256,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,9:00 PM,16798,2018,142,32.05,32.05,57237.5,1053.25,26706,0,823,10899,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,10:00 PM,16799,2018,143,34.35,34.35,55481.25,1131.75,27249.5,0,707,11098,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
1-Dec-18,11:00 PM,16800,2018,144,25,25,53962.5,1140,27622.25,0,225,11288,84.03,73.71052632,24.5,24.91,20.5,1.14,9353.6,16668.4,7113,10320.9,43455.9
2-Dec-18,12:00 AM,16801,2018,145,30.26,30.26,50924.5,1103.25,28481.75,0,116,12461,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,1:00 AM,16802,2018,146,24.35,24.35,47784,1017.5,28391.5,0,112,12075,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,2:00 AM,16803,2018,147,22.58,22.58,46082,1044,27706,0,49,11933,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,3:00 AM,16804,2018,148,21.22,21.22,45098.25,1007.75,27843.5,0,703,11433,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,4:00 AM,16805,2018,149,20.82,20.82,44850.75,997.25,27532.5,0,1207,11138,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,5:00 AM,16806,2018,150,19.65,19.65,44844.25,976.5,27559,0,1385,10887,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,6:00 AM,16807,2018,151,17.07,17.07,44753,978,27748,0,1115,11392,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,7:00 AM,16808,2018,152,20.86,20.86,45224,990.5,28225,0,1076,11945,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,8:00 AM,16809,2018,153,24.38,24.38,47581.25,1033.25,28229.75,13.5,1347,11859,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,9:00 AM,16810,2018,154,30.76,30.76,51160,1150.75,27753.75,237.75,1238,11605,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,10:00 AM,16811,2018,155,36.96,36.96,54528,1118,27665.75,770.5,1134,11262,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,11:00 AM,16812,2018,156,39.11,39.11,56853.25,1045,27682,1329,1064,11072,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,12:00 PM,16813,2018,157,39.16,39.16,58756.25,1104.25,27315.5,1733.5,613,11371,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,1:00 PM,16814,2018,158,36.27,36.27,58062.25,1016,27014.5,1644,790,11513,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,2:00 PM,16815,2018,159,31.76,31.76,55956,990,26237,1411.25,940,11316,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,3:00 PM,16816,2018,160,30.54,30.54,54906.75,975.75,26386.5,740.5,1114,11801,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,4:00 PM,16817,2018,161,30.31,30.31,55193.5,979,27007,151.25,1289,11174,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,5:00 PM,16818,2018,162,38.37,38.37,57700.5,1025.5,27211,1.25,1441,10155,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,6:00 PM,16819,2018,163,38.39,38.39,59552.25,1077.25,27293,0,717,10520,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,7:00 PM,16820,2018,164,36.28,36.28,59593.75,1088.25,27056.5,0,750,11330,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,8:00 PM,16821,2018,165,36.86,36.86,57782.75,1084.5,26720,0,1249,11147,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,9:00 PM,16822,2018,166,33.41,33.41,55418.75,1082.75,26230.25,0,1757,9970,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,10:00 PM,16823,2018,167,37.04,37.04,54490,1139,25027.25,0,1069,11437,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
2-Dec-18,11:00 PM,16824,2018,168,28.37,28.37,53333.5,1106,24675.5,0,694,12963,84.03,73.71052632,24.5,24.91,20.54,1.14,9337.8,15084.1,7609.7,9475.5,41507.1
3-Dec-18,12:00 AM,16825,2018,1,21.56,21.56,50319,1163.75,25871.25,0,1153,12192,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,1:00 AM,16826,2018,2,21.25,21.25,47956.5,1157,25495.75,0,1770,11386,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,2:00 AM,16827,2018,3,21.56,21.56,46484.25,1188.75,25013,0,2098,10904,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,3:00 AM,16828,2018,4,21.2,21.2,45974.5,1198.25,25017.75,0,2631,10283,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,4:00 AM,16829,2018,5,20.64,20.64,46738,1193.25,25102,0,2758,10105,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,5:00 AM,16830,2018,6,25.96,25.96,49273.5,1230,26009.5,0,2283,10567,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,6:00 AM,16831,2018,7,47.66,47.66,55463.5,1223.25,27005,0,1889,8974,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,7:00 AM,16832,2018,8,53.67,53.67,66024,1237,27696,0,2700,6625,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,8:00 AM,16833,2018,9,53.69,53.69,71687.25,1221.25,28158.25,13,3309,5744,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,9:00 AM,16834,2018,10,51.23,51.23,73316.75,1197.5,28576.25,419,3758,5028,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,10:00 AM,16835,2018,11,49.58,49.58,73753.5,1189.75,28366.5,1707.5,3945,5020,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,11:00 AM,16836,2018,12,49.3,49.3,74990.75,1208.75,28680.25,3218.5,3899,4697,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,12:00 PM,16837,2018,13,49.2,49.2,75497.5,1328.25,28562.75,4049,3675,4890,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,1:00 PM,16838,2018,14,49.33,49.33,75332.5,1307,27925.25,3937.5,4438,3490,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,2:00 PM,16839,2018,15,49.69,49.69,74954.75,1367.25,25398.75,2870.25,5130,1832,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,3:00 PM,16840,2018,16,55.58,55.58,73636.75,1468.25,22776.5,1287.25,5338,1221,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,4:00 PM,16841,2018,17,52.17,52.17,72572.25,1516,20670,232.75,5349,383,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,5:00 PM,16842,2018,18,60.04,60.04,73513.75,1555.25,19794,1.75,5683,796,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,6:00 PM,16843,2018,19,64.89,64.89,73863.5,1442,19940.75,0,5247,877,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,7:00 PM,16844,2018,20,61.6,61.6,72587.75,1452.5,20679,0,4424,2478,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,8:00 PM,16845,2018,21,55.46,55.46,70571.75,1458,22142.25,0,4760,3768,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,9:00 PM,16846,2018,22,47.56,47.56,66571,1428.75,23869.25,0,3973,5211,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,10:00 PM,16847,2018,23,46.03,46.03,63330.25,1420,25560.25,0,2305,7629,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
3-Dec-18,11:00 PM,16848,2018,24,41.95,41.95,58970,1453,26296,0,1482,9663,84.03,73.71052632,24.5,24.91,20.59,1.14,9412.4,16971,8209.2,11343.9,45936.5
4-Dec-18,12:00 AM,16849,2018,25,36.22,36.22,54319.5,1394.25,28081.25,0,1543,10115,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,1:00 AM,16850,2018,26,31.54,31.54,51387.5,1395.5,28851.25,0,1475,10528,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,2:00 AM,16851,2018,27,31.06,31.06,50210,1366.25,29271.75,0,1501,10152,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,3:00 AM,16852,2018,28,27.97,27.97,50125,1395.5,28223.75,0,1854,9586,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,4:00 AM,16853,2018,29,31.88,31.88,50392.5,1416.75,28258.5,0,1892,9993,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,5:00 AM,16854,2018,30,39.87,39.87,52480.5,1416,28502.75,0,1194,11014,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,6:00 AM,16855,2018,31,47.76,47.76,57994.5,1378.5,28031.5,0,1605,8473,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,7:00 AM,16856,2018,32,49.4,49.4,66421.25,1387.25,26523.25,0,2669,4563,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,8:00 AM,16857,2018,33,54.99,54.99,71474.25,1365.25,24142.25,19.5,2713,4284,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,9:00 AM,16858,2018,34,49.84,49.84,72491,1422.25,22351,808.75,2916,4242,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,10:00 AM,16859,2018,35,48.81,48.81,72327.75,1361.75,20672.75,2823.25,2717,4895,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,11:00 AM,16860,2018,36,47.03,47.03,73035.75,1363.5,19818,5387.25,2654,4732,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,12:00 PM,16861,2018,37,46.61,46.61,73184,1397.25,19675.5,6858,1814,5348,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,1:00 PM,16862,2018,38,47.18,47.18,72331.75,1373.75,20095.5,6693,2364,5213,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,2:00 PM,16863,2018,39,50.97,50.97,72139,1406.25,19927.5,5208.25,3056,4118,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,3:00 PM,16864,2018,40,61.79,61.79,71654.25,1430.5,18807.75,2722.75,3437,3428,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,4:00 PM,16865,2018,41,65.23,65.23,70494.5,1416,17157.25,485.25,3822,2538,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,5:00 PM,16866,2018,42,70.84,70.84,72521.25,1435.75,16873.5,4,3447,1542,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,6:00 PM,16867,2018,43,72.43,72.43,74269.75,1426.5,16308.25,0,2895,2568,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,7:00 PM,16868,2018,44,70.36,70.36,73330,1462,16076.75,0,3030,3084,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,8:00 PM,16869,2018,45,68.14,68.14,70929,1477.75,15315.75,0,3165,3919,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,9:00 PM,16870,2018,46,60.9,60.9,66839.25,1572.75,14770.25,0,3483,4977,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,10:00 PM,16871,2018,47,53.87,53.87,63555.5,1558,13881,0,3009,5987,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
4-Dec-18,11:00 PM,16872,2018,48,50.88,50.88,60416,1548.25,13394.75,0,3025,5883,86.7,76.72566372,24.17,24.16,20.63,1.13,9422.7,16818,8518.4,12100,46859.1
5-Dec-18,12:00 AM,16873,2018,49,48.7,48.7,56598,1542.5,12850.75,0,2999,6278,85.43,74.93859649,24.68,24.87,20.73,1.14,9441.9,17215.8,8184.5,11713.5,46555.7
5-Dec-18,1:00 AM,16874,2018,50,46.95,46.95,53280.75,1531.25,12031,0,3000,5569,85.43,74.93859649,24.68,24.87,20.73,1.14,9441.9,17215.8,8184.5,11713.5,46555.7
5-Dec-18,2:00 AM,16875,2018,51,47.1,47.1,52133.75,1512.5,12069.75,0,3222,5238,85.43,74.93859649,24.68,24.87,20.73,1.14,9441.9,17215.8,8184.5,11713.5,46555.7
5-Dec-18,3:00 AM,16876,2018,52,46.33,46.33,52008.75,1532.25,11969.5,0,2914,5754,85.43,74.93859649,24.68,24.87,20.73,1.14,9441.9,17215.8,8184.5,11713.5,46555.7
5-Dec-18,4:00 AM,16877,2018,53,47.08,47.08,52845,1570.25,12320.75,0,3039,5202,85.43,74.93859649,24.68,24.87,20.73,1.14,9441.9,17215.8,8184.5,11713.5,46555.7
5-Dec-18,5:00 AM,16878,2018,54,47.08,47.08,54478.25,1622,12249,0,2659,6043,85.43,74.93859649,24.68,24.87,20.73,1.14,9441.9,17215.8,8184.5,11713.5,46555.7
5-Dec-18,6:00 AM,16879,2018,55,57.08,57.08,58094.5,1518.75,12102.75,0,3757,2961,85.43,74.93859649,24.68,24.87,20.73,1.14,9441.9,17215.8,8184.5,11713.5,46555.7
5-Dec-18,7:00 AM,16880,2018,56,67.03,67.03,66601.5,1482.25,11709.75,0,4339,1016,85.43,74.93859649,24.68,24.87,20.73,1.14,9441.9,17215.8,8184.5,11713.5,46555.7
5-Dec-18,8:00 AM,16881,2018,57,69.94,69.94,70963.25,1515.25,11249.5,20.25,4408,814,85.43,74.93859649,24.68,24.87,20.73,1.14,9441.9,17215.8,8184.5,11713.5,46555.7
